 TimeStamp microcontroller.outputport_fsr.0 microcontroller.outputport_fsr.1 microcontroller.outputport_fsr.2 microcontroller.outputport_fsr.3 microcontroller.outputport_fsr.4 microcontroller.outputport_fsr.5 microcontroller.outputport_mems.0 microcontroller.outputport_mems.1 microcontroller.outputport_mems.2 microcontroller.outputport_mems.3 microcontroller.outputport_mems.4 microcontroller.outputport_mems.5 microcontroller.outputport_mems.6 microcontroller.outputport_mems.7 microcontroller.outputport_wrench.0 microcontroller.outputport_wrench.1 microcontroller.outputport_wrench.2 microcontroller.outputport_wrench.3 microcontroller.outputport_wrench.4 microcontroller.outputport_wrench.5
 32.9136  1966 1967 1967 1976 1974 1973  33 29.5078 -210 -1050 -70 -22.265 26.718 1010.4  -0.918559 -0.176777 -0.707107 -0.0265165 0.0459279 0.0918559 
 32.9138  1966 1967 1967 1976 1974 1973  33 29.5078 -210 -1050 -70 -22.265 26.718 1010.4  -1.11022e-16 3.05311e-16 -1.06066 2.08167e-17 6.93889e-18 0.137784 
 32.9139  1966 1967 1967 1976 1974 1973  33 29.5078 -210 -1050 -70 -22.265 26.718 1010.4  -1.11022e-16 3.05311e-16 -1.06066 2.08167e-17 6.93889e-18 0.137784 
 33.0137  1966 1966 1967 1975 1975 1975  33.1 29.457 -140 -1120 -70 -22.265 26.718 1010.4  -2.44949 2.82843 -1.41421 0.106066 0.183712 0.183712 
 33.0137  1966 1966 1967 1975 1975 1975  33.1 29.457 -140 -1120 -70 -22.265 26.718 1010.4  -2.44949 2.82843 -1.41421 0.106066 0.183712 0.183712 
 33.1135  1966 1966 1967 1976 1974 1975  33.2 29.4883 -210 -1050 -70 -22.265 26.779 1010.34  -2.44949 2.82843 -1.41421 0.106066 0.183712 0.183712 
 33.1135  1966 1966 1967 1976 1974 1975  33.2 29.4883 -210 -1050 -70 -22.265 26.779 1010.34  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 33.1135  1966 1966 1967 1976 1974 1975  33.2 29.4883 -210 -1050 -70 -22.265 26.779 1010.34  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 33.2135  1967 1966 1968 1975 1974 1976  33.3 29.4766 -280 -1050 -70 -22.265 26.779 1010.34  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 33.2135  1967 1966 1968 1975 1974 1976  33.3 29.4766 -280 -1050 -70 -22.265 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.2135  1967 1966 1968 1975 1974 1976  33.3 29.4766 -280 -1050 -70 -22.265 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.3136  1967 1966 1968 1975 1974 1976  33.4 29.5039 -210 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.3137  1967 1966 1968 1975 1974 1976  33.4 29.5039 -210 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.3137  1967 1966 1968 1975 1974 1976  33.4 29.5039 -210 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.4136  1967 1966 1968 1975 1973 1977  33.5 29.4609 -280 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.4136  1967 1966 1968 1975 1973 1977  33.5 29.4609 -280 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.4137  1967 1966 1968 1975 1973 1977  33.5 29.4609 -280 -1050 -70 -22.204 26.779 1010.34  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.5137  1966 1966 1968 1976 1974 1978  33.6 29.5234 -280 -1050 -70 -22.143 26.779 1010.28  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 33.5139  1966 1966 1968 1976 1974 1978  33.6 29.5234 -280 -1050 -70 -22.143 26.779 1010.28  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.514  1966 1966 1968 1976 1974 1978  33.6 29.5234 -280 -1050 -70 -22.143 26.779 1010.28  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.6137  1967 1966 1968 1975 1974 1977  33.7 29.4766 -280 -1050 -70 -22.143 26.779 1010.28  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.6137  1967 1966 1968 1975 1974 1977  33.7 29.4766 -280 -1050 -70 -22.143 26.779 1010.28  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 33.6137  1967 1966 1968 1975 1974 1977  33.7 29.4766 -280 -1050 -70 -22.143 26.779 1010.28  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 33.7135  1967 1965 1968 1976 1975 1977  33.8 29.5039 -210 -1050 -70 -22.204 26.779 1010.22  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.7136  1967 1965 1968 1976 1975 1977  33.8 29.5039 -210 -1050 -70 -22.204 26.779 1010.22  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.8136  1967 1966 1968 1977 1974 1978  33.9 29.4805 -210 -1050 -70 -22.204 26.779 1010.22  -4.28661 2.47487 -2.82843 0.053033 0.275568 0.367423 
 33.8137  1967 1966 1968 1977 1974 1978  33.9 29.4805 -210 -1050 -70 -22.204 26.779 1010.22  -3.67423 1.76777 -3.53553 0.0265165 0.22964 0.459279 
 33.8137  1967 1966 1968 1977 1974 1978  33.9 29.4805 -210 -1050 -70 -22.204 26.779 1010.22  -3.67423 1.76777 -3.53553 0.0265165 0.22964 0.459279 
 33.9134  1967 1966 1968 1978 1974 1978  34 29.5 -210 -1050 -70 -22.143 26.779 1010.22  -3.67423 1.76777 -3.53553 0.0265165 0.22964 0.459279 
 33.9135  1967 1966 1968 1978 1974 1978  34 29.5 -210 -1050 -70 -22.143 26.779 1010.22  -3.98042 0.883883 -3.88909 -0.0265165 0.22964 0.505207 
 33.9135  1967 1966 1968 1978 1974 1978  34 29.5 -210 -1050 -70 -22.143 26.779 1010.22  -3.98042 0.883883 -3.88909 -0.0265165 0.22964 0.505207 
 
